filename,n_atoms,energy,atom_index,element,x,y,z
499.xyz,20,-1549.843263,17,Au,-0.0,-2.28186232,-1.28738522
499.xyz,20,-1549.843263,18,Au,0.0,2.28186232,-1.28738522
499.xyz,20,-1549.843263,19,Au,-0.0,-2.28186232,1.28738522
499.xyz,20,-1549.843263,20,Au,0.0,2.28186232,1.28738522
248.xyz,20,-1554.035365,1,Au,-0.0,-0.0,-4.63073035
248.xyz,20,-1554.035365,2,Au,0.0,0.0,2.56311816
248.xyz,20,-1554.035365,3,Au,0.0,-2.04558203,-0.91015322
248.xyz,20,-1554.035365,4,Au,0.0,2.04558203,-0.91015322
248.xyz,20,-1554.035365,5,Au,-2.60098875,-0.0,2.50666813
248.xyz,20,-1554.035365,6,Au,2.60098875,-0.0,2.50666813
248.xyz,20,-1554.035365,7,Au,1.33665419,-0.0,-2.3647853
248.xyz,20,-1554.035365,8,Au,-1.33665419,0.0,-2.3647853
248.xyz,20,-1554.035365,9,Au,-3.90990323,0.0,0.21405456
248.xyz,20,-1554.035365,10,Au,3.90990323,-0.0,0.21405456
248.xyz,20,-1554.035365,11,Au,1.29075417,-0.0,0.22672785
248.xyz,20,-1554.035365,12,Au,-1.29075417,-0.0,0.22672785
248.xyz,20,-1554.035365,13,Au,-1.31641052,-2.25545225,1.54919368
248.xyz,20,-1554.035365,14,Au,1.31641052,2.25545225,1.54919368
248.xyz,20,-1554.035365,15,Au,-1.31641052,2.25545225,1.54919368
248.xyz,20,-1554.035365,16,Au,1.31641052,-2.25545225,1.54919368
248.xyz,20,-1554.035365,17,Au,2.60319133,2.02261888,-0.86854664
248.xyz,20,-1554.035365,18,Au,-2.60319133,-2.02261888,-0.86854664
248.xyz,20,-1554.035365,19,Au,2.60319133,-2.02261888,-0.86854664
248.xyz,20,-1554.035365,20,Au,-2.60319133,2.02261888,-0.86854664
506.xyz,20,-1553.103221,1,Au,-0.0,0.0,2.2657559
506.xyz,20,-1553.103221,2,Au,0.0,0.0,-2.2657559
506.xyz,20,-1553.103221,3,Au,-0.0,3.96348659,0.0
506.xyz,20,-1553.103221,4,Au,0.0,-3.96348659,-0.0
506.xyz,20,-1553.103221,5,Au,0.0,1.33063073,-0.0
506.xyz,20,-1553.103221,6,Au,-0.0,-1.33063073,-0.0
506.xyz,20,-1553.103221,7,Au,2.25593526,0.0,0.0
506.xyz,20,-1553.103221,8,Au,-2.25593526,-0.0,0.0
506.xyz,20,-1553.103221,9,Au,2.24844079,-2.61954426,0.0
506.xyz,20,-1553.103221,10,Au,-2.24844079,2.61954426,-0.0
506.xyz,20,-1553.103221,11,Au,-2.24844079,-2.61954426,-0.0
506.xyz,20,-1553.103221,12,Au,2.24844079,2.61954426,0.0
506.xyz,20,-1553.103221,13,Au,0.0,2.67408675,2.27966278
506.xyz,20,-1553.103221,14,Au,0.0,-2.67408675,2.27966278
506.xyz,20,-1553.103221,15,Au,0.0,2.67408675,-2.27966278
506.xyz,20,-1553.103221,16,Au,-0.0,-2.67408675,-2.27966278
506.xyz,20,-1553.103221,17,Au,0.0,-1.30994872,4.53065241
506.xyz,20,-1553.103221,18,Au,-0.0,1.30994872,4.53065241
506.xyz,20,-1553.103221,19,Au,0.0,-1.30994872,-4.53065241
506.xyz,20,-1553.103221,20,Au,0.0,1.30994872,-4.53065241
260.xyz,20,-1551.914427,1,Au,0.0,-2.16624677,-2.59827986
260.xyz,20,-1551.914427,2,Au,-0.0,2.16624677,-2.59827986
260.xyz,20,-1551.914427,3,Au,-0.0,2.00829611,1.99007885
260.xyz,20,-1551.914427,4,Au,0.0,-2.00829611,1.99007885
260.xyz,20,-1551.914427,5,Au,3.75358391,0.0,-2.95931477
260.xyz,20,-1551.914427,6,Au,-3.75358391,0.0,-2.95931477
260.xyz,20,-1551.914427,7,Au,-1.34288263,-0.0,-1.9302886
260.xyz,20,-1551.914427,8,Au,1.34288263,0.0,-1.9302886
260.xyz,20,-1551.914427,9,Au,3.57885566,-0.0,-0.38928765
260.xyz,20,-1551.914427,10,Au,-3.57885566,0.0,-0.38928765
260.xyz,20,-1551.914427,11,Au,-1.29327967,-0.0,3.48237469
260.xyz,20,-1551.914427,12,Au,1.29327967,0.0,3.48237469
260.xyz,20,-1551.914427,13,Au,-1.32035205,0.0,0.88367736
260.xyz,20,-1551.914427,14,Au,1.32035205,0.0,0.88367736
260.xyz,20,-1551.914427,15,Au,3.60074045,-0.0,2.21817083
260.xyz,20,-1551.914427,16,Au,-3.60074045,-0.0,2.21817083
260.xyz,20,-1551.914427,17,Au,1.33704173,2.30880082,-0.34856541
260.xyz,20,-1551.914427,18,Au,-1.33704173,-2.30880082,-0.34856541
260.xyz,20,-1551.914427,19,Au,1.33704173,-2.30880082,-0.34856541
260.xyz,20,-1551.914427,20,Au,-1.33704173,2.30880082,-0.34856541
274.xyz,20,-1551.32226,1,Au,0.0,-0.0,4.64401522
274.xyz,20,-1551.32226,2,Au,0.0,0.0,2.06712311
274.xyz,20,-1551.32226,3,Au,-3.94119607,-3e-08,-0.74290998
274.xyz,20,-1551.32226,4,Au,3.94119607,4e-08,-0.74290998
274.xyz,20,-1551.32226,5,Au,2.18789819,-5e-08,-2.70534364
274.xyz,20,-1551.32226,6,Au,-2.18789819,4e-08,-2.70534364
274.xyz,20,-1551.32226,7,Au,1.32724558,4e-08,-0.19615388
274.xyz,20,-1551.32226,8,Au,-1.32724558,-3e-08,-0.19615388
274.xyz,20,-1551.32226,9,Au,1.30783392,1.29044845,-4.91040139
274.xyz,20,-1551.32226,10,Au,-1.30783392,-1.29044845,-4.91040139
274.xyz,20,-1551.32226,11,Au,1.30783395,-1.29044846,-4.91040144
274.xyz,20,-1551.32226,12,Au,-1.30783395,1.29044846,-4.91040144
274.xyz,20,-1551.32226,13,Au,-1.2962974,-2.5403098,-2.6443661
274.xyz,20,-1551.32226,14,Au,1.2962974,2.5403098,-2.6443661
274.xyz,20,-1551.32226,15,Au,-1.29629733,2.54030985,-2.64436618
274.xyz,20,-1551.32226,16,Au,1.29629733,-2.54030986,-2.64436618
274.xyz,20,-1551.32226,17,Au,2.70238166,-2.2417967,-0.51138192
274.xyz,20,-1551.32226,18,Au,-2.70238166,2.2417967,-0.51138191
274.xyz,20,-1551.32226,19,Au,2.70238168,2.24179677,-0.51138178
274.xyz,20,-1551.32226,20,Au,-2.70238168,-2.24179677,-0.51138179
512.xyz,20,-1550.700124,1,Au,-0.0,0.0,4.63179091
512.xyz,20,-1550.700124,2,Au,-0.0,-0.0,-4.63179091
512.xyz,20,-1550.700124,3,Au,-0.0,2.28118467,0.0
512.xyz,20,-1550.700124,4,Au,0.0,-2.28118467,0.0
512.xyz,20,-1550.700124,5,Au,3.84948852,0.0,-0.0
512.xyz,20,-1550.700124,6,Au,-3.84948852,-0.0,0.0
512.xyz,20,-1550.700124,7,Au,1.26963461,0.0,-0.0
512.xyz,20,-1550.700124,8,Au,-1.26963461,-0.0,-0.0
512.xyz,20,-1550.700124,9,Au,-1.34036328,4.50370239,-0.0
512.xyz,20,-1550.700124,10,Au,1.34036328,-4.50370239,-0.0
512.xyz,20,-1550.700124,11,Au,1.34036328,4.50370239,0.0
512.xyz,20,-1550.700124,12,Au,-1.34036328,-4.50370239,-0.0
512.xyz,20,-1550.700124,13,Au,-0.0,1.29475148,2.37928985
512.xyz,20,-1550.700124,14,Au,-0.0,-1.29475148,2.37928985
512.xyz,20,-1550.700124,15,Au,-0.0,1.29475148,-2.37928985
512.xyz,20,-1550.700124,16,Au,0.0,-1.29475148,-2.37928985
512.xyz,20,-1550.700124,17,Au,-0.0,-3.89062696,2.15627982
512.xyz,20,-1550.700124,18,Au,-0.0,3.89062696,2.15627982
512.xyz,20,-1550.700124,19,Au,0.0,-3.89062696,-2.15627982
512.xyz,20,-1550.700124,20,Au,0.0,3.89062696,-2.15627982
738.xyz,20,-1549.754092,1,Au,-1.893e-05,3.880307,-1.994e-05
738.xyz,20,-1549.754092,2,Au,-1.893e-05,-3.88030701,-1.994e-05
738.xyz,20,-1549.754092,3,Au,2.82e-06,1.28795675,8.7e-07
738.xyz,20,-1549.754092,4,Au,2.82e-06,-1.28795675,8.7e-07
738.xyz,20,-1549.754092,5,Au,-1.74178101,-3.38052412,-3.91133339
738.xyz,20,-1549.754092,6,Au,1.74177969,-3.38052819,3.91133558
738.xyz,20,-1549.754092,7,Au,1.74177969,3.38052819,3.91133558
738.xyz,20,-1549.754092,8,Au,-1.74178101,3.38052413,-3.91133339
738.xyz,20,-1549.754092,9,Au,1.24830618,-1.29197296,2.28659536
738.xyz,20,-1549.754092,10,Au,-1.2483049,-1.29197169,-2.28659214
738.xyz,20,-1549.754092,11,Au,-1.24830489,1.29197169,-2.28659214
738.xyz,20,-1549.754092,12,Au,1.24830618,1.29197296,2.28659536
738.xyz,20,-1549.754092,13,Au,3.24238426,-1.28805479,3.99306304
738.xyz,20,-1549.754092,14,Au,-3.24238012,-1.2880619,-3.99305717
738.xyz,20,-1549.754092,15,Au,-3.24238012,1.2880619,-3.99305717
738.xyz,20,-1549.754092,16,Au,3.24238426,1.28805479,3.99306304
738.xyz,20,-1549.754092,17,Au,-0.39704042,3.30259276,2.46663582
738.xyz,20,-1549.754092,18,Au,0.39705242,3.3025881,-2.46662803
738.xyz,20,-1549.754092,19,Au,0.39705242,-3.30258809,-2.46662803
738.xyz,20,-1549.754092,20,Au,-0.39704042,-3.30259276,2.46663581
704.xyz,20,-1552.797933,1,Au,-0.62287436,0.0,3.58501313
704.xyz,20,-1552.797933,2,Au,-0.32206513,0.0,-0.1657972
704.xyz,20,-1552.797933,3,Au,1.97023695,-0.0,3.88583339
704.xyz,20,-1552.797933,4,Au,-0.85690415,-0.0,-4.66817801
704.xyz,20,-1552.797933,5,Au,3.19402406,0.0,1.59521658
704.xyz,20,-1552.797933,6,Au,-2.76598093,0.0,-1.15583409
704.xyz,20,-1552.797933,7,Au,-0.1646591,2.72835116,-0.17629041
704.xyz,20,-1552.797933,8,Au,-0.1646591,-2.72835116,-0.17629041
704.xyz,20,-1552.797933,9,Au,-0.51510288,-3.92876152,-2.45448983
704.xyz,20,-1552.797933,10,Au,0.33262733,-3.82613592,2.15279261
704.xyz,20,-1552.797933,11,Au,0.33262733,3.82613592,2.15279261
704.xyz,20,-1552.797933,12,Au,-0.51510288,3.92876152,-2.45448983
704.xyz,20,-1552.797933,13,Au,-0.63662705,-2.58411227,-4.67048627
704.xyz,20,-1552.797933,14,Au,0.65604518,-2.25017847,4.20834356
704.xyz,20,-1552.797933,15,Au,0.65604518,2.25017847,4.20834356
704.xyz,20,-1552.797933,16,Au,-0.63662705,2.58411227,-4.67048627
704.xyz,20,-1552.797933,17,Au,-0.8613508,-1.32422024,-2.36997845
704.xyz,20,-1552.797933,18,Au,0.89084909,-1.29733354,1.7719819
704.xyz,20,-1552.797933,19,Au,0.89084909,1.29733353,1.7719819
704.xyz,20,-1552.797933,20,Au,-0.8613508,1.32422024,-2.36997845
710.xyz,20,-1553.719385,1,Au,4.10015234,-0.0,0.33268413
710.xyz,20,-1553.719385,2,Au,-4.10015234,0.0,-0.33268412
710.xyz,20,-1553.719385,3,Au,-2.84338031,0.0,2.02300831
710.xyz,20,-1553.719385,4,Au,2.8433803,-0.0,-2.02300831
710.xyz,20,-1553.719385,5,Au,1.36228122,-0.0,0.12345244
710.xyz,20,-1553.719385,6,Au,-1.36228122,0.0,-0.12345244
710.xyz,20,-1553.719385,7,Au,-0.21859122,-0.0,2.36844172
710.xyz,20,-1553.719385,8,Au,0.21859122,0.0,-2.36844172
710.xyz,20,-1553.719385,9,Au,-2.43960196,-0.0,-2.48878739
710.xyz,20,-1553.719385,10,Au,2.43960196,0.0,2.48878739
710.xyz,20,-1553.719385,11,Au,-0.0,3.81187366,-0.0
710.xyz,20,-1553.719385,12,Au,-0.0,-3.81187366,0.0
710.xyz,20,-1553.719385,13,Au,-1.18412763,-2.17756757,-1.65464856
710.xyz,20,-1553.719385,14,Au,1.18412763,-2.17756757,1.65464856
710.xyz,20,-1553.719385,15,Au,1.18412763,2.17756757,1.65464856
710.xyz,20,-1553.719385,16,Au,-1.18412763,2.17756757,-1.65464856
710.xyz,20,-1553.719385,17,Au,1.49179282,2.18035248,-1.38699125
710.xyz,20,-1553.719385,18,Au,-1.49179283,2.18035248,1.38699124
710.xyz,20,-1553.719385,19,Au,-1.49179282,-2.18035248,1.38699124
710.xyz,20,-1553.719385,20,Au,1.49179282,-2.18035248,-1.38699125
923.xyz,20,-1549.705642,1,Au,-0.00023209,0.00019293,1.38925834
923.xyz,20,-1549.705642,2,Au,-0.00023209,0.00019293,-1.38925834
923.xyz,20,-1549.705642,3,Au,2.26694619,-1.30877845,-1.37832211
923.xyz,20,-1549.705642,4,Au,-0.00026426,2.61811236,-1.3783934
923.xyz,20,-1549.705642,5,Au,-2.26743776,-1.30875463,-1.37837081
923.xyz,20,-1549.705642,6,Au,2.26694619,-1.30877845,1.37832211
923.xyz,20,-1549.705642,7,Au,-0.00026426,2.61811236,1.3783934
923.xyz,20,-1549.705642,8,Au,-2.26743776,-1.30875463,1.37837081
923.xyz,20,-1549.705642,9,Au,-2.26673414,1.30875227,1.30085205
923.xyz,20,-1549.705642,10,Au,-0.00027675,-2.61686749,1.30086912
923.xyz,20,-1549.705642,11,Au,2.2661764,1.30874506,1.30086999
923.xyz,20,-1549.705642,12,Au,-2.26673414,1.30875227,-1.30085205
923.xyz,20,-1549.705642,13,Au,-0.00027675,-2.61686749,-1.30086912
923.xyz,20,-1549.705642,14,Au,2.2661764,1.30874506,-1.30086999
923.xyz,20,-1549.705642,15,Au,4.50491058,-2.60120329,1.30560814
923.xyz,20,-1549.705642,16,Au,0.00148597,5.20252256,1.30565375
923.xyz,20,-1549.705642,17,Au,-4.50457414,-2.60272132,1.30563966
923.xyz,20,-1549.705642,18,Au,4.50491058,-2.60120329,-1.30560814
923.xyz,20,-1549.705642,19,Au,0.00148597,5.20252256,-1.30565375
923.xyz,20,-1549.705642,20,Au,-4.50457414,-2.60272132,-1.30563966
937.xyz,20,-1545.197863,1,Au,5e-08,-0.0,-1.24759211
937.xyz,20,-1545.197863,2,Au,-5e-08,0.0,1.24759211
937.xyz,20,-1545.197863,3,Au,-1.51842239,0.0,3.32802128
937.xyz,20,-1545.197863,4,Au,0.75921118,-1.31499236,3.32802124
937.xyz,20,-1545.197863,5,Au,0.75921118,1.31499236,3.32802124
937.xyz,20,-1545.197863,6,Au,-0.75921118,1.31499236,-3.32802124
937.xyz,20,-1545.197863,7,Au,1.51842239,-0.0,-3.32802128
937.xyz,20,-1545.197863,8,Au,-0.75921118,-1.31499236,-3.32802124
937.xyz,20,-1545.197863,9,Au,-2.20174968,1.27118079,3e-08
937.xyz,20,-1545.197863,10,Au,0.0,-2.54236151,-0.0
937.xyz,20,-1545.197863,11,Au,2.20174968,1.27118079,-3e-08
937.xyz,20,-1545.197863,12,Au,2.20174968,-1.27118079,-3e-08
937.xyz,20,-1545.197863,13,Au,-0.0,2.54236151,-0.0
937.xyz,20,-1545.197863,14,Au,-2.20174968,-1.27118079,3e-08
937.xyz,20,-1545.197863,15,Au,-4.42295067,2.55359173,-0.0
937.xyz,20,-1545.197863,16,Au,-0.0,-5.1071835,0.0
937.xyz,20,-1545.197863,17,Au,4.42295067,2.55359173,0.0
937.xyz,20,-1545.197863,18,Au,4.42295067,-2.55359173,0.0
937.xyz,20,-1545.197863,19,Au,0.0,5.1071835,-0.0
937.xyz,20,-1545.197863,20,Au,-4.42295067,-2.55359173,-0.0
912.xyz,20,-1550.586783,1,Au,0.00011025,-0.53174575,2.1494649
912.xyz,20,-1550.586783,2,Au,0.00011025,-0.53174575,-2.1494649
912.xyz,20,-1550.586783,3,Au,1.31364737,-1.31266357,-0.0
912.xyz,20,-1550.586783,4,Au,0.00032852,0.98090034,-0.0
912.xyz,20,-1550.586783,5,Au,-1.31369904,-1.31218814,0.0
912.xyz,20,-1550.586783,6,Au,5.84338477,-1.49617063,0.0
912.xyz,20,-1550.586783,7,Au,-0.00027563,5.53474848,-0.0
912.xyz,20,-1550.586783,8,Au,-5.8433828,-1.49602372,0.0
912.xyz,20,-1550.586783,9,Au,-1.30917418,3.31108424,-0.0
912.xyz,20,-1550.586783,10,Au,-3.55937487,-2.71506174,0.0
912.xyz,20,-1550.586783,11,Au,3.64039484,-0.10938547,-0.0
912.xyz,20,-1550.586783,12,Au,-3.64054233,-0.10907643,0.0
912.xyz,20,-1550.586783,13,Au,1.30917318,3.31142321,-0.0
912.xyz,20,-1550.586783,14,Au,3.55949606,-2.71534467,-0.0
912.xyz,20,-1550.586783,15,Au,-5.97494731,1.10099322,0.0
912.xyz,20,-1550.586783,16,Au,1.29470326,-3.96067722,0.0
912.xyz,20,-1550.586783,17,Au,3.74259505,2.45496411,-0.0
912.xyz,20,-1550.586783,18,Au,-3.74284125,2.45524149,0.0
912.xyz,20,-1550.586783,19,Au,5.97476357,1.10088359,0.0
912.xyz,20,-1550.586783,20,Au,-1.29446969,-3.96015556,-0.0
906.xyz,20,-1549.364491,1,Au,0.0,5.72e-06,-0.0013348
906.xyz,20,-1549.364491,2,Au,-0.0,-4.2e-06,2.57432262
906.xyz,20,-1549.364491,3,Au,-0.0,-7.6e-07,-2.57749018
906.xyz,20,-1549.364491,4,Au,-0.0,-1.27e-06,5.17401674
906.xyz,20,-1549.364491,5,Au,-0.0,-1.7e-06,-5.17736647
906.xyz,20,-1549.364491,6,Au,-3.91358583,2.25950834,-0.01127042
906.xyz,20,-1549.364491,7,Au,-0.0,-4.51902709,-0.01126842
906.xyz,20,-1549.364491,8,Au,3.91358583,2.25950834,-0.01127042
906.xyz,20,-1549.364491,9,Au,-2.66462329,-0.01697211,0.00362581
906.xyz,20,-1549.364491,10,Au,1.34701853,-2.29915884,0.0036286
906.xyz,20,-1549.364491,11,Au,1.31761659,2.31614364,0.00362937
906.xyz,20,-1549.364491,12,Au,-1.31761659,2.31614364,0.00362937
906.xyz,20,-1549.364491,13,Au,2.66462329,-0.01697211,0.00362581
906.xyz,20,-1549.364491,14,Au,-1.34701853,-2.29915884,0.0036286
906.xyz,20,-1549.364491,15,Au,2.23203675,-1.2886711,-2.24179336
906.xyz,20,-1549.364491,16,Au,0.0,2.57733356,-2.24179506
906.xyz,20,-1549.364491,17,Au,-2.23203675,-1.2886711,-2.24179336
906.xyz,20,-1549.364491,18,Au,2.23291615,-1.28917406,2.24842345
906.xyz,20,-1549.364491,19,Au,-0.0,2.57834398,2.24842866
906.xyz,20,-1549.364491,20,Au,-2.23291615,-1.28917406,2.24842345
709.xyz,20,-1555.114359,1,Au,0.02217154,-2.2e-07,3.43556838
709.xyz,20,-1555.114359,2,Au,1.02257322,-1.1e-07,0.94349634
709.xyz,20,-1555.114359,3,Au,-2.46801548,8e-08,-0.40772064
709.xyz,20,-1555.114359,4,Au,3.43953233,4e-08,-0.30159452
709.xyz,20,-1555.114359,5,Au,-0.15248615,-3.49577216,0.51789868
709.xyz,20,-1555.114359,6,Au,-0.15248668,3.4957728,0.51789957
709.xyz,20,-1555.114359,7,Au,-0.19784329,-1.36775613,-1.10340724
709.xyz,20,-1555.114359,8,Au,-0.19784305,1.36775699,-1.10340631
709.xyz,20,-1555.114359,9,Au,2.23707066,-1.30168518,-2.277047
709.xyz,20,-1555.114359,10,Au,-1.28327654,-1.32164802,1.51882474
709.xyz,20,-1555.114359,11,Au,-1.28327689,1.32164839,1.51882497
709.xyz,20,-1555.114359,12,Au,2.23707063,1.30168427,-2.27704716
709.xyz,20,-1555.114359,13,Au,1.00197591,-2.2339488,2.51079284
709.xyz,20,-1555.114359,14,Au,-2.35880107,-1.30427918,-2.68934294
709.xyz,20,-1555.114359,15,Au,-2.35880005,1.3042786,-2.68934291
709.xyz,20,-1555.114359,16,Au,1.00197614,2.23394804,2.51079235
709.xyz,20,-1555.114359,17,Au,2.17820981,2.30975334,0.1434049
709.xyz,20,-1555.114359,18,Au,-2.43298078,2.66803711,-0.45600001
709.xyz,20,-1555.114359,19,Au,-2.43298072,-2.66803688,-0.4559998
709.xyz,20,-1555.114359,20,Au,2.1782105,-2.30975298,0.14340578
735.xyz,20,-1555.485703,1,Au,1.28725326,0.05465423,2.7536805
735.xyz,20,-1555.485703,2,Au,-1.28716308,0.05462583,-2.75512752
735.xyz,20,-1555.485703,3,Au,-0.00023398,2.81821129,0.00018478
735.xyz,20,-1555.485703,4,Au,-0.00020885,-2.6038373,0.00016688
735.xyz,20,-1555.485703,5,Au,-0.6316219,1.77922974,2.35240855
735.xyz,20,-1555.485703,6,Au,0.63150305,1.7788501,-2.35190341
735.xyz,20,-1555.485703,7,Au,1.01664478,-0.80394447,-1.74196642
735.xyz,20,-1555.485703,8,Au,-1.01703089,-0.80383063,1.74226499
735.xyz,20,-1555.485703,9,Au,1.83205687,2.51830091,1.85032884
735.xyz,20,-1555.485703,10,Au,-1.83202744,2.51760609,-1.85026636
735.xyz,20,-1555.485703,11,Au,-0.89299135,-2.54313142,-2.45669438
735.xyz,20,-1555.485703,12,Au,0.89325618,-2.54313535,2.45664459
735.xyz,20,-1555.485703,13,Au,-2.22789301,1.16283043,0.37974055
735.xyz,20,-1555.485703,14,Au,2.22719371,1.16194013,-0.37868788
735.xyz,20,-1555.485703,15,Au,2.29890426,-1.33009638,0.54221067
735.xyz,20,-1555.485703,16,Au,-2.29793946,-1.32899091,-0.54291079
735.xyz,20,-1555.485703,17,Au,-3.68636143,0.66405193,-1.7717493
735.xyz,20,-1555.485703,18,Au,3.68638732,0.6647685,1.77215505
735.xyz,20,-1555.485703,19,Au,3.28937909,-1.60906354,2.97616619
735.xyz,20,-1555.485703,20,Au,-3.28910712,-1.60903918,-2.97664554
721.xyz,20,-1554.468774,1,Au,3.20308391,-1.30280339,-0.13354286
721.xyz,20,-1554.468774,2,Au,-4.28058025,0.5195798,4.28317812
721.xyz,20,-1554.468774,3,Au,2.32799459,0.77084385,-1.68567229
721.xyz,20,-1554.468774,4,Au,-1.92410065,0.11251949,3.31771128
721.xyz,20,-1554.468774,5,Au,0.67594615,-0.12780157,3.17664659
721.xyz,20,-1554.468774,6,Au,0.35436393,-0.13647605,-3.22901852
721.xyz,20,-1554.468774,7,Au,-0.95261712,-0.67324229,0.93864357
721.xyz,20,-1554.468774,8,Au,-0.32087031,1.24925285,-0.86823065
721.xyz,20,-1554.468774,9,Au,0.7290592,-1.37670862,-0.96760012
721.xyz,20,-1554.468774,10,Au,-0.84881255,-2.27062207,3.01159423
721.xyz,20,-1554.468774,11,Au,-0.58814846,1.78329566,1.79081611
721.xyz,20,-1554.468774,12,Au,0.70344214,2.44785479,-2.94961094
721.xyz,20,-1554.468774,13,Au,-1.92787183,-0.91820455,-4.21758047
721.xyz,20,-1554.468774,14,Au,3.32738624,-0.45566545,2.40423551
721.xyz,20,-1554.468774,15,Au,4.07247139,1.09991718,0.3360478
721.xyz,20,-1554.468774,16,Au,-3.92319715,0.1093322,-2.88543991
721.xyz,20,-1554.468774,17,Au,1.33885215,-2.07220666,1.54709547
721.xyz,20,-1554.468774,18,Au,-1.78556181,-0.82422706,-1.60253657
721.xyz,20,-1554.468774,19,Au,-1.72874414,1.47621289,-3.08988498
721.xyz,20,-1554.468774,20,Au,1.54790456,0.58914903,0.82314863
292.xyz,20,-1551.311521,1,Au,1.3562915,1.9e-07,2.05938761
292.xyz,20,-1551.311521,2,Au,-1.35629148,-1.9e-07,2.05938759
292.xyz,20,-1551.311521,3,Au,1.29280482,-3e-08,-3.35003799
292.xyz,20,-1551.311521,4,Au,-1.29280475,2e-08,-3.35003801
292.xyz,20,-1551.311521,5,Au,1.39112963,-8e-08,-0.58419727
292.xyz,20,-1551.311521,6,Au,-1.39112955,7e-08,-0.58419729
292.xyz,20,-1551.311521,7,Au,-3.53685786,6.7e-07,-2.06247386
292.xyz,20,-1551.311521,8,Au,3.53685792,-6.5e-07,-2.06247386
292.xyz,20,-1551.311521,9,Au,-1.32444078,2.32312237,0.66429394
292.xyz,20,-1551.311521,10,Au,1.32444082,-2.32312238,0.66429396
292.xyz,20,-1551.311521,11,Au,-1.32444068,-2.32312229,0.66429423
292.xyz,20,-1551.311521,12,Au,1.32444073,2.3231223,0.66429424
292.xyz,20,-1551.311521,13,Au,-1.29550919,2.34339524,3.26160326
292.xyz,20,-1551.311521,14,Au,1.29550919,-2.34339523,3.26160328
292.xyz,20,-1551.311521,15,Au,-1.29550955,-2.34339583,3.26160352
292.xyz,20,-1551.311521,16,Au,1.29550954,2.34339583,3.26160353
292.xyz,20,-1551.311521,17,Au,1.31136333,-2.23447774,-1.95723684
292.xyz,20,-1551.311521,18,Au,-1.31136349,2.23447774,-1.95723687
292.xyz,20,-1551.311521,19,Au,1.31136227,2.23447756,-1.95723657
292.xyz,20,-1551.311521,20,Au,-1.31136242,-2.23447757,-1.95723659
286.xyz,20,-1553.930584,1,Au,0.0,-2.02715118,1.06729287
286.xyz,20,-1553.930584,2,Au,0.0,2.02715118,1.06729287
286.xyz,20,-1553.930584,3,Au,-1.31953241,-0.0,-2.74785267
286.xyz,20,-1553.930584,4,Au,1.31953241,-0.0,-2.74785267
286.xyz,20,-1553.930584,5,Au,-1.31525954,0.0,2.5411484
286.xyz,20,-1553.930584,6,Au,1.31525954,-0.0,2.5411484
286.xyz,20,-1553.930584,7,Au,-3.74618431,-0.0,1.43440401
286.xyz,20,-1553.930584,8,Au,3.74618431,0.0,1.43440401
286.xyz,20,-1553.930584,9,Au,1.30565977,-0.0,-0.04790696
286.xyz,20,-1553.930584,10,Au,-1.30565977,0.0,-0.04790696
286.xyz,20,-1553.930584,11,Au,3.57048518,0.0,-1.28726888
286.xyz,20,-1553.930584,12,Au,-3.57048518,0.0,-1.28726888
286.xyz,20,-1553.930584,13,Au,1.30616228,2.26454783,-1.38352672
286.xyz,20,-1553.930584,14,Au,-1.30616228,-2.26454783,-1.38352672
286.xyz,20,-1553.930584,15,Au,1.30616228,-2.26454783,-1.38352672
286.xyz,20,-1553.930584,16,Au,-1.30616228,2.26454783,-1.38352672
286.xyz,20,-1553.930584,17,Au,2.58259733,-2.23675478,0.90361835
286.xyz,20,-1553.930584,18,Au,-2.58259733,2.23675478,0.90361835
286.xyz,20,-1553.930584,19,Au,2.58259733,2.23675478,0.90361835
286.xyz,20,-1553.930584,20,Au,-2.58259733,-2.23675478,0.90361835
279.xyz,20,-1553.57009,1,Au,-1e-08,1.31782477,-0.95565742
279.xyz,20,-1553.57009,2,Au,-1e-08,-1.3178243,-0.95564909
279.xyz,20,-1553.57009,3,Au,-2e-08,-1.32567999,-3.56504369
279.xyz,20,-1553.57009,4,Au,2.1e-07,1.32567712,-3.56499477
279.xyz,20,-1553.57009,5,Au,0.0,2.11225144,2.94357964
279.xyz,20,-1553.57009,6,Au,-0.0,-2.11225118,2.94357888
279.xyz,20,-1553.57009,7,Au,-1.32851805,-1.8e-07,1.05499326
279.xyz,20,-1553.57009,8,Au,1.32851804,-1.8e-07,1.05499325
279.xyz,20,-1553.57009,9,Au,-2.18827252,2.85e-06,-3.05539047
279.xyz,20,-1553.57009,10,Au,2.18827253,2.9e-06,-3.05539045
279.xyz,20,-1553.57009,11,Au,-1.32652646,-5e-08,3.68757541
279.xyz,20,-1553.57009,12,Au,1.32652647,-5e-08,3.68757541
279.xyz,20,-1553.57009,13,Au,1.32796937,-2.78108823,0.81146579
279.xyz,20,-1553.57009,14,Au,-1.32796884,2.78108872,0.8114671
279.xyz,20,-1553.57009,15,Au,1.32796883,2.78108869,0.81146708
279.xyz,20,-1553.57009,16,Au,-1.32796938,-2.78108826,0.81146582
279.xyz,20,-1553.57009,17,Au,-2.69399435,-1.31632461,-0.86649627
