filename,n_atoms,energy,energy_per_atom,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,n_bonds,bond_variance,mean_coordination,std_coordination,max_coordination,min_coordination,surface_fraction,surface_threshold,surface_count,radius_of_gyration,asphericity,anisotropy_tensor,triaxial_c_a,triaxial_b_a,gyration_eigenvals,rdf_bin_1,rdf_bin_2,rdf_bin_3,rdf_bin_4,rdf_bin_5,rdf_bin_6,rdf_bin_7,rdf_bin_8,rdf_bin_9,rdf_bin_10,rdf_bin_11,rdf_bin_12,rdf_bin_13,rdf_bin_14,rdf_bin_15,rdf_bin_16,rdf_bin_17,rdf_bin_18,rdf_bin_19,rdf_bin_20,sphericity_index,equiv_radius,surface_area_approx,x_range,y_range,z_range,max_range,anisotropy,volume_estimate,compactness,soap_pc_1,soap_pc_2,soap_pc_3,soap_pc_4,soap_pc_5,soap_pc_6,soap_pc_7,soap_pc_8,soap_pc_9,soap_pc_10,soap_pc_11,soap_pc_12,soap_pc_13,soap_pc_14,soap_pc_15,mahalanobis_score,mahalanobis_outlier,isolation_forest_score,isolation_forest_outlier
24.xyz,20,-1555.721965,-77.78609825,2.734358531488874,0.24852171467807072,2.596507785192756,3.716202421254956,61,0.06176304266652839,5.9,1.2206555615733703,8,4,1.0,9.0,20,3.411604020285308,0.4155631440878142,4.69501439941168,0.46151044627585464,0.6521840562934481,[7.10418525 3.02172288 1.51313386],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7232766295932223,3.908761367896665,111.41231036913584,9.04644346,6.4554492,3.54777099,9.04644346,2.5498949863164646,207.18576786384196,0.0965317270835816,6.342173118277938,-0.28200171441236643,-1.259158861070203,-3.9385464521831834,5.362021319636571,-0.6670513501657792,2.639046837849841,0.4480401098383844,-2.472588283200799,-1.9504310957001332,-0.9174406317383246,0.8302830993466758,-0.5514911499089392,-1.0586626400221189,-0.6912127984413935,24.31094492104101,False,0.42372193229976407,False
864.xyz,20,-1544.881795,-77.24408975,3.1617726662140555,0.5399086374585018,2.5629797200000004,3.81234516,81,0.2915013368022959,4.2,3.249615361854384,9,1,1.0,9.0,20,3.3541216551519204,3.947413299581605e-17,1.0000000000000002,0.9999999999999999,1.0,[3.75004403 3.75004403 3.75004403],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3074901595662134,3.908761367896665,146.84181697536937,8.9383046,8.9383046,8.9383046,8.9383046,1.0,714.1105536717096,0.02800686797987629,-1.278631527190117,12.8532257670108,0.08709070895358544,1.5435367265714621,-1.1948992361918973,0.9311322428435415,-0.3461186261821448,-0.6233030551267987,-4.010391974226825,-0.5485043560333285,-2.8307831982216562,-3.349142363414326,0.7706975815907149,3.5732970892976583,-0.38066351577931234,44.86215960505081,False,0.4406772441179438,False
30.xyz,20,-1554.661088,-77.7330544,2.8075449355225803,0.35817178091325297,2.602037227556311,3.8449293150942436,65,0.12828702464257127,5.9,2.071231517720798,9,3,1.0,9.0,20,3.413602498399026,0.23190382056247189,4.888514615917526,0.4522843297002718,0.9191781631661149,[5.68576166 4.80383461 1.16308574],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5197616561709166,3.908761367896665,126.33180336438637,6.71315838,8.27607115,3.06479862,8.27607115,2.7003637681095016,170.2758482617984,0.11745646962260625,9.467205277024075,-5.591186592413453,-0.41326913817815286,3.6531101605265834,5.483409777120085,-3.533680796505616,1.7204058063648602,0.9157113720149526,-1.749076906758389,1.3078000449336635,-1.315257466273986,-0.9440000390493498,-1.400601578466948,-0.0497937829487906,0.9493354339903993,20.580401045268548,False,0.4098462745399552,False
870.xyz,20,-1553.998235,-77.69991175,2.6202136070918707,0.019381499773299286,2.58660478041594,2.681024295194716,43,0.0003756425334624002,4.3,1.3820274961085255,6,2,1.0,9.0,20,4.437964555490144,0.4465393545843869,1242839578.8323925,0.0,0.7646699697916338,[12.42839579  7.26713361  0.        ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43186427487989804,3.908761367896665,444.5707641862996,9.37341103,0.0,11.89585093,11.89585093,1.0,0.0,2000000000.0,-22.438013161302454,-20.65016789637461,0.3117761501407733,-1.7942744761602683,-1.844179356937381,6.2156642000767635,1.4383891720694026,-1.019383059259487,-1.7832838358103609,0.22640403507026052,1.4912812689862092,-2.1720028416061194,0.6755616506528174,0.4472036141441703,-0.2987220957024955,40.523976895832924,False,0.5249909754447574,False
327.xyz,20,-1551.06244,-77.553122,2.916983024474519,0.49901989120506296,2.589386633236822,3.80988711,55,0.24902085181831288,4.2,1.469693845669907,6,2,1.0,9.0,20,3.5344164918539005,0.15884142724232558,3.6125846503950707,0.5261274775241127,0.9999568697711818,[5.4868753  5.48640201 1.51882262],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366614494128291,3.908761367896665,140.4889466144466,8.30305186,9.5871059,3.80988711,9.5871059,2.5163753211574815,303.275538483207,0.06594663090656082,1.4213278690718676,-3.8278112369001844,-6.52755530342107,0.4852835810210414,5.711580053526967,3.456253515453779,-3.1854446068894178,-8.12376821730655,-0.23821205132197668,-2.64026690634913,-3.0569209485654354,-0.3046296113727845,0.6116629993779421,-2.5813361550407556,0.18554387767884917,33.89459246157586,False,0.4390883376386426,False
441.xyz,20,-1551.82777,-77.59138850000001,2.7416890131779175,0.3057644438051696,2.5817542566300564,3.77438832,47,0.09349189509548471,4.4,1.854723699099141,8,2,1.0,9.0,20,4.162816993561069,0.31277917174864595,26.78255434522,0.19322975471652784,0.8989894297770951,[9.3897914  7.58866035 0.35059357],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1274890991673234,3.908761367896665,170.2847777862425,8.90517304,9.52560594,3.74482882,9.52560594,2.543669256422781,317.6632279637119,0.06295975812993719,-8.108451290907835,-0.39212237738980754,1.7746214727493348,-0.8408208256025849,8.980547539003167,-5.78957874146496,2.8558884863939538,-0.9099325869067652,0.7176926434858376,-5.242778746730861,-0.40041855106289975,1.5829365448419455,-0.69839055819085,1.2076351752718575,-0.2207081152052667,29.576025860034893,False,0.4213419409236595,False
455.xyz,20,-1551.790458,-77.58952289999999,2.6675545748175984,0.15822185636002817,2.5825599873738327,3.166908782360145,45,0.025034155830013387,4.5,2.0615528128088303,8,2,1.0,9.0,20,4.022040173433607,0.34336003068663984,17.977094286531504,0.2358523739142287,0.8502784715445851,[9.09524839 6.57562337 0.5059354 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1256629616958869,3.908761367896665,170.5610269159662,8.9858722,4.49860156,10.5791398,10.5791398,2.351650764999068,427.649652409746,0.04676725419238651,-14.129925816064352,-5.912725079875884,2.4085162370376954,-1.3662894707645963,4.826684842957962,3.088119465460803,0.052674663665691346,-0.38639699907556274,2.2324125547242444,-2.418990427543575,-2.297525979182155,-1.1301737941288341,-0.7224813626369808,0.10689932696564401,0.36507030014308467,18.18830610844167,False,0.4329495395687866,False
333.xyz,20,-1553.5287,-77.676435,2.868297663835462,0.4651213673018286,2.5914886900000003,3.8007017118890514,61,0.2163378863207226,4.9,1.2609520212918492,7,1,1.0,9.0,20,3.374078374979644,0.0870380208777088,1.8011179562177393,0.7451246348847099,0.9999950217053324,[4.45538567 4.45534131 2.47367789],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5023816621545498,3.908761367896665,127.79324691222702,8.058404509999999,6.97879295,6.28443078,8.058404509999999,1.2822807334668422,353.4234196636069,0.056589345489527466,28.64215556173288,-23.411174302299376,-20.977721114761422,4.423636304425651,-4.872677760716772,-3.7991510852607786,-2.852181849522499,-4.630670301520326,0.7576400495135298,-0.18746033094783535,-1.362144834652864,0.41633235784339784,1.1282947385835598,0.15484240381515205,0.314578759070034,71.32810348071837,False,0.43895949459265715,False
469.xyz,20,-1551.087303,-77.55436515,2.939821990690432,0.45784711925101745,2.55202506,3.776248856999303,61,0.2096239846064554,5.3,2.8653097563788803,10,2,0.9,9.0,18,3.480270824143143,0.12257221834500633,1.66624430664348,0.7746948354997082,0.8995593077278219,[5.02718143 4.06803014 3.01707343],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2427642330746205,3.908761367896665,154.48966553625488,7.79061722,7.76520572,9.06382846,9.06382846,1.1672361025356068,548.3230588570455,0.03647484758588184,-6.8735005593081375,2.5948595082811092,0.34719005719151874,1.9479098099424934,0.6983073967982664,8.279808386875615,-3.570620397667696,-2.2062130929774857,2.5251504131618727,-0.9901371561151482,-0.07482626568946271,1.6164480275605484,-0.47549468445904003,0.010710467952953238,-0.032247804117424186,30.418165433415624,False,0.4252575515826298,False
482.xyz,20,-1548.888144,-77.4444072,2.8558635470043745,0.3741334162411636,2.5570988468464186,3.6479702175348225,53,0.13997581314828375,4.9,2.7367864366808017,10,1,0.9,9.0,18,3.673309742772612,0.10624154501776048,1.832355659829388,0.7387459500552441,0.963595211873608,[5.45342742 5.06359315 2.9761839 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10856075878043,3.908761367896665,173.19233897412946,10.857205350000001,7.74878964,9.20468572,10.857205350000001,1.401148547633047,774.3920536482955,0.02582671129632369,-2.0903177405846964,4.791216842901361,-3.350541206541898,2.709930093723744,-2.194964973839404,1.9999537207988658,-0.3934585028228742,-1.0217198051809406,2.274679660354482,0.7012381581836192,1.5412012798898458,1.1702783003838204,-0.4833031515395966,1.2682855306517347,-0.3861514494383838,16.154658254639035,False,0.4178465389336343,False
496.xyz,20,-1552.287863,-77.61439315,2.6774410473678105,0.11511337002808114,2.55359506,2.9139645560856664,49,0.013251087959221931,4.9,1.7578395831246945,7,3,1.0,9.0,20,4.055905733120203,0.2544997855581999,50.757415368032625,0.14036222708592283,0.9840582202431483,[8.27453442 8.0128157  0.16302119],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304493360741599,3.908761367896665,147.17915513113115,2.55359506,9.01002834,10.52658806,10.52658806,4.12226207079207,242.1953576481558,0.08257796595849207,-14.64971459211329,-17.91245915427494,2.4122893776229004,2.687639942273462,8.012912020751878,3.6344745299206997,-0.2839045215669866,-2.30170518241389,0.6123009948066954,-1.856219814112224,-0.8331884778963885,2.791385117962645,-2.564675244539988,2.8557909811320448,0.4633865339736625,64.9140406542563,False,0.487070645377776,False
253.xyz,20,-1553.182775,-77.65913875,2.872048130386988,0.44400100510315976,2.5878597862097807,3.8102802070256776,62,0.1971368925326161,5.1,1.8138357147217055,9,2,1.0,9.0,20,3.7623540037962915,0.2822328158043818,7.0909746883507605,0.37553207109461223,0.881228307638921,[7.38183077 5.73245909 1.04101779],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3480555362422415,3.908761367896665,142.42308684352128,3.79308536,8.03655728,7.567303130000001,8.03655728,2.118738841142241,230.67673294413743,0.08670141866443179,1.3248927577128762,-2.8280838991515913,-6.613490041068654,-0.10394257965077416,3.530149332445592,-3.121003770087462,-0.6391065034478539,5.688717597359403,0.052317226044800894,1.3655241279039094,-1.9149661739466883,-0.6868340854682756,1.0709857493773347,0.2987689448619104,-0.7074902734966643,23.85324860075367,False,0.40065806049592395,False
535.xyz,20,-1547.844811,-77.39224055,2.9115221618231044,0.47387090738286225,2.55820326,3.7289239126863434,50,0.2245536368638572,3.8,1.9390719429665315,6,1,1.0,9.0,20,4.2228763096084485,0.41488223595985435,17.977556206296548,0.23584934387021947,0.7641533657578081,[10.87653741  6.35114047  0.60500645],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0457827162599163,3.908761367896665,183.58902640383727,13.66413496,3.47852396,11.4973788,13.66413496,3.928141682255367,546.4821514750322,0.036597718600051635,-5.436617353688579,3.639225971757126,-0.03724256909067314,-0.8766565695409017,5.196293634697683,-7.483735038828601,1.4568450928182721,-1.6676259276842402,1.4884252792244743,-1.2661617822896878,-0.9429113059261844,-2.6757749794380734,-2.590403910580061,0.89660539340292,0.08267320993025457,38.16342967935679,False,0.4477457840608752,False
521.xyz,20,-1548.465149,-77.42325745000001,2.588702450434082,0.017243376060125756,2.5586101699999997,2.64678504,31,0.000297334017950918,3.1,1.3,6,1,1.0,9.0,20,4.270202386035886,0.23677521005469218,3.204247602404726,0.5586463505204093,0.8507722213514115,[8.95654812 6.4828693  2.79521099],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8996273306658507,3.908761367896665,213.41529338155578,9.58411612,7.87202594,8.98073536,9.58411612,1.217490413909891,677.5642484359158,0.02951749600996905,-9.347691952558943,3.252858027852875,1.6681759762436665,1.5962568096673138,-2.60595632943575,-0.6413033812388829,1.8356464500734906,-0.4044853514941207,6.4443770721885,0.20393009059183165,-1.8271984546194775,-0.8146949306044169,-0.5475599211613239,-0.060163162082256694,0.3138494697925092,37.8152662392537,False,0.45613641040615027,False
247.xyz,20,-1553.345388,-77.6672694,2.778494891207714,0.34530916545078316,2.5515285475012313,3.8094334216615744,57,0.11923841974431636,5.3,1.4866068747318506,7,3,1.0,9.0,20,3.546446351481213,0.3772578629962209,3.459501342142744,0.5376420746608305,0.6487021895937132,[7.35567952 3.09537683 2.12622537],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5160588075908716,3.908761367896665,126.64035837317635,4.51334842,6.62158533,8.802184369999999,8.802184369999999,1.950255896707394,263.0578718830535,0.07602889758087537,8.564096528924193,0.31373531754479084,5.375676955296826,-0.33194369903156207,0.8185449851070974,-3.2401515012012623,0.48243565930101173,-1.0531612198914964,-1.0858285459505492,-2.8759206176349967,-0.45406715473813103,0.7417644208212875,2.411309451197257,-0.08412241615871993,0.31582261395517397,30.298724591874066,False,0.4107345442562144,False
509.xyz,20,-1551.790458,-77.58952289999999,2.6675163007725033,0.15821250743941445,2.582539842530506,3.1668756305115484,45,0.025031197510266775,4.5,2.0615528128088303,8,2,1.0,9.0,20,4.021970562799963,0.3433556683645089,17.975888979456702,0.23586028088812375,0.8502816882051927,[9.09488652 6.5754115  0.50594919],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1256847907184933,3.908761367896665,170.55771943545034,4.49866288,10.57902908,8.98585696,10.57902908,2.351594098555791,427.65028057565235,0.04676718549701566,-12.510965055248429,-7.608515534231419,1.5719979821176522,-0.14554278727605452,4.168948247878318,2.70146916100543,-0.1456650858026133,-0.4853463228475208,2.188448672125754,-2.3138252590623782,-2.32189509737272,-1.0746612741830135,-0.7613233680119721,0.23302716393766523,0.4737483951779949,21.54910849102523,False,0.4356657981684571,False
290.xyz,20,-1550.95582,-77.54779099999999,3.150641511927196,0.5400381619122091,2.57974268,3.808905137894864,84,0.2916412163215174,4.4,1.42828568570857,8,3,1.0,9.0,20,3.2184869048058786,0.06120151626476468,1.2288142258016592,0.9021045737974294,0.9268462776048361,[3.8755297  3.32925062 3.15387763],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6174662449987247,3.908761367896665,118.7006104775125,5.40139992,7.20060948,5.018131589999999,7.20060948,1.4349184254851317,195.17205601131383,0.10247368607837944,12.097906674562838,-5.0573324425013,-15.581175597472264,-4.360966013496272,-8.667845187775793,-3.3492435114269354,-11.782598678306583,1.1884852660512533,-3.776357339404304,-0.20148037697704663,-0.2482081073780609,-1.484335125830925,-1.156707428718092,-1.70527188267515,1.2302275318074156,59.49595010497475,False,0.49057332270426496,False
284.xyz,20,-1552.678471,-77.63392354999999,2.827663081115453,0.3763709802949994,2.5872250783858144,3.8128896492232696,64,0.1416551148082188,5.5,2.1095023109728985,9,3,1.0,9.0,20,3.5216330845048556,0.35744403091661275,4.092911539235751,0.49429227236145185,0.7106760647502578,[7.08928985 3.58052005 1.73208968],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4339898678998053,3.908761367896665,133.88813617582218,7.59500062,4.57179213,6.1929875899999995,7.59500062,1.6612742670782803,215.03764692560395,0.09300697010504994,4.221637899666257,1.5935508227628936,-1.3579730865880413,-0.7956693245552086,3.1089968596503996,-0.13524014942829843,2.042913862233641,2.4706528594008206,-1.4623102412122617,0.866192960703373,0.6382094202112077,1.5789601331650247,-0.5829317439624173,-0.5055852780515484,1.0301655074269522,15.426433550708621,False,0.3934889402562264,False
737.xyz,20,-1553.843969,-77.69219845,2.622141486630804,0.02573802301296356,2.5865882425457527,2.669424468644079,43,0.0006624458286158417,4.3,1.4177446878757827,6,2,1.0,9.0,20,4.389553317831614,0.41089817574308024,21476.60414580444,0.006823657086346398,0.8041640111233935,[1.17008990e+01 7.56673452e+00 5.44820723e-04],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1532141789537378,3.908761367896665,166.48618635812005,5.20309694,11.692491310000001,8.38319551,11.692491310000001,2.247217656106173,510.0098548071402,0.03921492851774567,-20.574940003084006,-23.730819988758327,4.335630722333624,-1.5311778158298832,-2.8310625459396306,5.558485954005663,0.36564788365239104,-2.620006846896533,-1.456303936726376,0.14264947364104058,1.715861316253096,-2.2138215688258556,0.14516807112403857,0.6693978844223609,0.31694227645549095,94.78160908054679,False,0.48034488885374316,False
723.xyz,20,-1553.683823,-77.68419115,2.736534043603771,0.2721262180878655,2.582485667268513,3.8120529655792494,56,0.07405267857080455,5.3,2.3473389188611007,10,2,0.9,9.0,18,3.532053805866653,0.2946651418249321,2.5157033697534437,0.6304785043582131,0.7000602617964644,[6.60917917 3.23905541 2.6271695 ],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3357326667517158,3.908761367896665,143.73701825756578,7.38788461,7.242749910000001,7.54971486,7.54971486,1.0423823760055797,403.97467704359417,0.049508053687599474,8.307554102583675,0.5322987362386437,0.26977799518477935,-3.7979523144265186,-0.5156366339872903,0.8092779240855054,2.2576442896691598,-0.13427755670584418,0.32900101545769,-0.3583657548546622,0.10543831576875555,0.3241510021318186,-0.0012919367122465608,-1.0310498497524156,0.2551188474116668,22.085230812789835,False,0.393096800903465,False
938.xyz,20,-1547.175028,-77.3587514,2.876315378900484,0.47073560468144626,2.585912989551756,3.6937516731121787,48,0.22159200951480687,3.6,1.8000000000000003,5,1,1.0,9.0,20,3.7651078438364802,0.09331464129925647,1.8644106762685502,0.7323677459901806,0.9958950839727755,[5.60723357 5.56129361 3.0075099 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9802941873153014,3.908761367896665,195.85368677328032,9.11105566,10.54846446,8.34545582,10.54846446,1.2639770298370594,802.0621205221036,0.024935724413380364,1.3897930452884246,-1.2451107524149245,-9.193272842983683,9.186246514490767,-3.4146515993177484,0.8669449496045596,0.7442211667353774,-0.9694950380337534,4.122124112216317,-0.16579020153101567,-1.0395310862161395,-2.6383248782655695,-0.004842204596865424,0.6152021823624777,-0.004673448854090048,26.82025665893133,False,0.4166958645012734,False
910.xyz,20,-1551.456814,-77.5728407,2.7978155744052047,0.31916346666827017,2.589156872866756,3.396767238827753,55,0.10186531845570801,5.5,3.0740852297878796,17,1,0.95,9.0,19,3.4088864244802695,0.3280402308854345,2.4645529966225532,0.6369875136107824,0.6369875139224267,[6.41483134 2.60283766 2.60283766],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.475973735740812,3.908761367896665,130.0797067447503,5.20193314,5.020728350000001,10.62230988,10.62230988,2.1156910192123815,277.42810596149434,0.0720907491689216,2.2501621210212135,0.3574155291113966,-0.8132218322348638,7.9001237137688705,-2.273447779122423,-1.6549861191382784,-3.5092636189708566,2.1951108666019254,3.046798913550007,1.8095262378781278,0.9407522806745066,-2.924774578707526,-1.893998080261921,0.13641098356892922,-0.825039665297685,94.6427750643453,False,0.475227094273207,False
904.xyz,20,-1551.949162,-77.5974581,2.6561111794666648,0.15238146285332513,2.538068130166659,3.5940392973546196,44,0.023220110221319302,4.3,1.9519221295943134,7,1,1.0,9.0,20,4.053265242472573,0.22853708519256996,4.84903790386419,0.454121653553268,0.923414374224538,[7.979404   6.80399076 1.64556437],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0440264362818417,3.908761367896665,183.89786315361877,11.13852528,9.21927558,7.686832,11.13852528,1.4490397708704965,789.3541221376231,0.02533717052821021,-8.070148740017453,-6.237665341629847,2.567692126737367,1.7404906781856713,-3.7933097137427882,5.242536325895669,2.6245741804913294,-1.460124658765863,0.7033980522170765,1.1192765909723965,0.7991052545311566,0.6032431267595336,0.13017313202522243,-0.4987075602787043,-0.06961045200803918,44.20876654584606,False,0.41143517025662246,False
928.xyz,20,-1555.172182,-77.7586091,2.760526202130777,0.3160351955378419,2.5993502818988286,3.8134308265062695,59,0.09987824481864194,5.4,1.1135528725660042,7,3,1.0,9.0,20,3.3890059638378194,0.379967853896439,3.523322210323501,0.5327504426499591,0.648679188156704,[6.73783256 2.83517678 1.91235208],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6592254204372108,3.908761367896665,115.71316853229465,6.8010728,4.0777332,10.42002561,10.42002561,2.555347566633344,288.9781571107985,0.06920938315638718,3.6307255924787873,2.1228137296036427,-0.11531533546684539,0.8176117282469801,2.839127548827482,3.2143668138092547,2.858310938048324,0.8154558592861462,0.21828043510440454,-2.610639639302133,-0.9316063563991013,-0.7551595731059075,1.035843552057028,-0.4767674771305683,2.0658314305153174,28.62645745978024,False,0.42530730748360146,False
